instanceID,experimentID,instanceType,wallTime,clients,threads,scaleFactor,transactionsType,queryMode,duration,transactions,mountPoint
"
i-0b44fa417abbf60e9,1551820007,c4.large,60.42224335670471,10,10,1,TPC-B (sort of),simple,60 s,49776,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0b44fa417abbf60e9,1551820007,c4.large,60.31936693191528,10,10,1,TPC-B (sort of),simple,60 s,45065,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0b44fa417abbf60e9,1551820007,c4.large,60.40507102012634,10,10,1,TPC-B (sort of),simple,60 s,50949,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0b44fa417abbf60e9,1551820007,c4.large,60.37221908569336,10,10,1,TPC-B (sort of),simple,60 s,41835,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0b44fa417abbf60e9,1551820007,c4.large,60.39391827583313,10,10,1,TPC-B (sort of),simple,60 s,49065,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0c9520177594c4838,1551820007,c4.large,60.39342546463013,10,10,1,TPC-B (sort of),simple,60 s,63868,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0c9520177594c4838,1551820007,c4.large,60.19471740722656,10,10,1,TPC-B (sort of),simple,60 s,63860,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0c9520177594c4838,1551820007,c4.large,60.184975385665894,10,10,1,TPC-B (sort of),simple,60 s,64211,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0c9520177594c4838,1551820007,c4.large,60.26396131515503,10,10,1,TPC-B (sort of),simple,60 s,63863,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0c9520177594c4838,1551820007,c4.large,60.19935464859009,10,10,1,TPC-B (sort of),simple,60 s,64208,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0c9520177594c4838,1551820007,c4.large,60.21253848075867,10,10,1,TPC-B (sort of),simple,60 s,63779,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0c9520177594c4838,1551820007,c4.large,60.23819041252136,10,10,1,TPC-B (sort of),simple,60 s,64005,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0c9520177594c4838,1551820007,c4.large,60.18249487876892,10,10,1,TPC-B (sort of),simple,60 s,63754,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0c9520177594c4838,1551820007,c4.large,60.17162370681763,10,10,1,TPC-B (sort of),simple,60 s,64341,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0c9520177594c4838,1551820007,c4.large,60.24162721633911,10,10,1,TPC-B (sort of),simple,60 s,63519,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0c9520177594c4838,1551820007,c4.large,60.17426013946533,10,10,1,TPC-B (sort of),simple,60 s,63321,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0c9520177594c4838,1551820007,c4.large,60.17548584938049,10,10,1,TPC-B (sort of),simple,60 s,62293,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0c9520177594c4838,1551820007,c4.large,60.218130588531494,10,10,1,TPC-B (sort of),simple,60 s,63389,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0c9520177594c4838,1551820007,c4.large,60.208523750305176,10,10,1,TPC-B (sort of),simple,60 s,63453,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0c9520177594c4838,1551820007,c4.large,60.17088866233826,10,10,1,TPC-B (sort of),simple,60 s,61986,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0c9520177594c4838,1551820007,c4.large,60.25603795051575,10,10,1,TPC-B (sort of),simple,60 s,60698,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0c9520177594c4838,1551820007,c4.large,60.201849699020386,10,10,1,TPC-B (sort of),simple,60 s,61852,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0c9520177594c4838,1551820007,c4.large,60.19250130653381,10,10,1,TPC-B (sort of),simple,60 s,61937,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0c9520177594c4838,1551820007,c4.large,60.23325443267822,10,10,1,TPC-B (sort of),simple,60 s,62083,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0c9520177594c4838,1551820007,c4.large,60.211267709732056,10,10,1,TPC-B (sort of),simple,60 s,62651,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0c9520177594c4838,1551820007,c4.large,60.190983295440674,10,10,1,TPC-B (sort of),simple,60 s,62058,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0c9520177594c4838,1551820007,c4.large,60.326603412628174,10,10,1,TPC-B (sort of),simple,60 s,60869,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0c9520177594c4838,1551820007,c4.large,60.19981503486633,10,10,1,TPC-B (sort of),simple,60 s,62728,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0c9520177594c4838,1551820007,c4.large,60.211427450180054,10,10,1,TPC-B (sort of),simple,60 s,62678,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0c9520177594c4838,1551820007,c4.large,60.2284255027771,10,10,1,TPC-B (sort of),simple,60 s,61616,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0c9520177594c4838,1551820007,c4.large,60.23182654380798,10,10,1,TPC-B (sort of),simple,60 s,61687,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0c9520177594c4838,1551820007,c4.large,60.25064539909363,10,10,1,TPC-B (sort of),simple,60 s,60859,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0c9520177594c4838,1551820007,c4.large,60.27735352516174,10,10,1,TPC-B (sort of),simple,60 s,60399,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0c9520177594c4838,1551820007,c4.large,60.26064610481262,10,10,1,TPC-B (sort of),simple,60 s,59100,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0c9520177594c4838,1551820007,c4.large,60.26258730888367,10,10,1,TPC-B (sort of),simple,60 s,60452,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-04e4af4c00488f193,1551820007,c4.large,60.31495141983032,10,10,1,TPC-B (sort of),simple,60 s,65409,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-04e4af4c00488f193,1551820007,c4.large,60.245529890060425,10,10,1,TPC-B (sort of),simple,60 s,65103,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-04e4af4c00488f193,1551820007,c4.large,60.172518730163574,10,10,1,TPC-B (sort of),simple,60 s,65257,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-04e4af4c00488f193,1551820007,c4.large,60.20978832244873,10,10,1,TPC-B (sort of),simple,60 s,66137,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-04e4af4c00488f193,1551820007,c4.large,60.19284200668335,10,10,1,TPC-B (sort of),simple,60 s,65392,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-04e4af4c00488f193,1551820007,c4.large,60.17362833023071,10,10,1,TPC-B (sort of),simple,60 s,65533,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-04e4af4c00488f193,1551820007,c4.large,60.2476007938385,10,10,1,TPC-B (sort of),simple,60 s,65826,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-04e4af4c00488f193,1551820007,c4.large,60.218585729599,10,10,1,TPC-B (sort of),simple,60 s,65232,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-04e4af4c00488f193,1551820007,c4.large,60.21548247337341,10,10,1,TPC-B (sort of),simple,60 s,65556,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-04e4af4c00488f193,1551820007,c4.large,60.227413177490234,10,10,1,TPC-B (sort of),simple,60 s,65269,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-04e4af4c00488f193,1551820007,c4.large,60.19897437095642,10,10,1,TPC-B (sort of),simple,60 s,65363,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-04e4af4c00488f193,1551820007,c4.large,60.20907759666443,10,10,1,TPC-B (sort of),simple,60 s,65743,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-04e4af4c00488f193,1551820007,c4.large,60.235023021698,10,10,1,TPC-B (sort of),simple,60 s,65102,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-04e4af4c00488f193,1551820007,c4.large,60.18405079841614,10,10,1,TPC-B (sort of),simple,60 s,65218,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-04e4af4c00488f193,1551820007,c4.large,60.195653676986694,10,10,1,TPC-B (sort of),simple,60 s,64902,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-04e4af4c00488f193,1551820007,c4.large,60.20594239234924,10,10,1,TPC-B (sort of),simple,60 s,65367,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-04e4af4c00488f193,1551820007,c4.large,60.203179359436035,10,10,1,TPC-B (sort of),simple,60 s,65433,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-04e4af4c00488f193,1551820007,c4.large,60.177886724472046,10,10,1,TPC-B (sort of),simple,60 s,65375,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-04e4af4c00488f193,1551820007,c4.large,60.27594017982483,10,10,1,TPC-B (sort of),simple,60 s,64450,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-04e4af4c00488f193,1551820007,c4.large,60.215625047683716,10,10,1,TPC-B (sort of),simple,60 s,64277,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-04e4af4c00488f193,1551820007,c4.large,60.19355750083923,10,10,1,TPC-B (sort of),simple,60 s,64940,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-04e4af4c00488f193,1551820007,c4.large,60.29056525230408,10,10,1,TPC-B (sort of),simple,60 s,64792,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-04e4af4c00488f193,1551820007,c4.large,60.21861529350281,10,10,1,TPC-B (sort of),simple,60 s,64502,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-04e4af4c00488f193,1551820007,c4.large,60.182329177856445,10,10,1,TPC-B (sort of),simple,60 s,64408,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-04e4af4c00488f193,1551820007,c4.large,60.26852583885193,10,10,1,TPC-B (sort of),simple,60 s,63390,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-04e4af4c00488f193,1551820007,c4.large,60.217583894729614,10,10,1,TPC-B (sort of),simple,60 s,63055,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-04e4af4c00488f193,1551820007,c4.large,60.22187829017639,10,10,1,TPC-B (sort of),simple,60 s,63211,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-04e4af4c00488f193,1551820007,c4.large,60.28978776931763,10,10,1,TPC-B (sort of),simple,60 s,60216,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-04e4af4c00488f193,1551820007,c4.large,60.27176380157471,10,10,1,TPC-B (sort of),simple,60 s,61465,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-04e4af4c00488f193,1551820007,c4.large,60.24375033378601,10,10,1,TPC-B (sort of),simple,60 s,60939,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-04e4af4c00488f193,1551820007,c4.large,60.324522733688354,10,10,1,TPC-B (sort of),simple,60 s,60982,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-04e4af4c00488f193,1551820007,c4.large,60.28027272224426,10,10,1,TPC-B (sort of),simple,60 s,60387,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-04e4af4c00488f193,1551820007,c4.large,60.24435257911682,10,10,1,TPC-B (sort of),simple,60 s,59182,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-04e4af4c00488f193,1551820007,c4.large,60.29675340652466,10,10,1,TPC-B (sort of),simple,60 s,61206,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-04e4af4c00488f193,1551820007,c4.large,60.27975654602051,10,10,1,TPC-B (sort of),simple,60 s,57485,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-04e4af4c00488f193,1551820007,c4.large,60.23580527305603,10,10,1,TPC-B (sort of),simple,60 s,59695,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-079ef574754058337,1551820007,c4.large,60.277446269989014,10,10,1,TPC-B (sort of),simple,60 s,65640,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-079ef574754058337,1551820007,c4.large,60.16767406463623,10,10,1,TPC-B (sort of),simple,60 s,66020,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-079ef574754058337,1551820007,c4.large,60.20470857620239,10,10,1,TPC-B (sort of),simple,60 s,64500,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-079ef574754058337,1551820007,c4.large,60.259759187698364,10,10,1,TPC-B (sort of),simple,60 s,64888,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-079ef574754058337,1551820007,c4.large,60.18631434440613,10,10,1,TPC-B (sort of),simple,60 s,65642,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-079ef574754058337,1551820007,c4.large,60.187828540802,10,10,1,TPC-B (sort of),simple,60 s,65004,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-079ef574754058337,1551820007,c4.large,60.23526406288147,10,10,1,TPC-B (sort of),simple,60 s,65069,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-079ef574754058337,1551820007,c4.large,60.177804708480835,10,10,1,TPC-B (sort of),simple,60 s,65413,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-079ef574754058337,1551820007,c4.large,60.209821939468384,10,10,1,TPC-B (sort of),simple,60 s,65065,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-079ef574754058337,1551820007,c4.large,60.305444955825806,10,10,1,TPC-B (sort of),simple,60 s,63401,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-079ef574754058337,1551820007,c4.large,60.18008518218994,10,10,1,TPC-B (sort of),simple,60 s,64393,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-079ef574754058337,1551820007,c4.large,60.219220876693726,10,10,1,TPC-B (sort of),simple,60 s,65183,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-079ef574754058337,1551820007,c4.large,60.25380825996399,10,10,1,TPC-B (sort of),simple,60 s,64005,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-079ef574754058337,1551820007,c4.large,60.192718267440796,10,10,1,TPC-B (sort of),simple,60 s,64443,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-079ef574754058337,1551820007,c4.large,60.181819915771484,10,10,1,TPC-B (sort of),simple,60 s,62577,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-079ef574754058337,1551820007,c4.large,60.26865243911743,10,10,1,TPC-B (sort of),simple,60 s,62921,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-079ef574754058337,1551820007,c4.large,60.274025201797485,10,10,1,TPC-B (sort of),simple,60 s,61085,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-079ef574754058337,1551820007,c4.large,60.21879601478577,10,10,1,TPC-B (sort of),simple,60 s,61367,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0af4bbaf8db090b72,1551820007,c4.large,60.28715634346008,10,10,1,TPC-B (sort of),simple,60 s,64174,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0af4bbaf8db090b72,1551820007,c4.large,60.17748785018921,10,10,1,TPC-B (sort of),simple,60 s,63991,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0af4bbaf8db090b72,1551820007,c4.large,60.174386501312256,10,10,1,TPC-B (sort of),simple,60 s,64384,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0af4bbaf8db090b72,1551820007,c4.large,60.191325664520264,10,10,1,TPC-B (sort of),simple,60 s,63738,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0af4bbaf8db090b72,1551820007,c4.large,60.179473876953125,10,10,1,TPC-B (sort of),simple,60 s,64314,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0af4bbaf8db090b72,1551820007,c4.large,60.1734824180603,10,10,1,TPC-B (sort of),simple,60 s,63449,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0af4bbaf8db090b72,1551820007,c4.large,60.176881074905396,10,10,1,TPC-B (sort of),simple,60 s,62916,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0af4bbaf8db090b72,1551820007,c4.large,60.196667432785034,10,10,1,TPC-B (sort of),simple,60 s,62501,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0af4bbaf8db090b72,1551820007,c4.large,60.19138169288635,10,10,1,TPC-B (sort of),simple,60 s,63766,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0af4bbaf8db090b72,1551820007,c4.large,60.17287826538086,10,10,1,TPC-B (sort of),simple,60 s,62234,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0af4bbaf8db090b72,1551820007,c4.large,60.18276119232178,10,10,1,TPC-B (sort of),simple,60 s,62356,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0af4bbaf8db090b72,1551820007,c4.large,60.17987537384033,10,10,1,TPC-B (sort of),simple,60 s,62896,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0af4bbaf8db090b72,1551820007,c4.large,60.206995725631714,10,10,1,TPC-B (sort of),simple,60 s,63568,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0af4bbaf8db090b72,1551820007,c4.large,60.19022607803345,10,10,1,TPC-B (sort of),simple,60 s,63568,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0af4bbaf8db090b72,1551820007,c4.large,60.1828134059906,10,10,1,TPC-B (sort of),simple,60 s,63786,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0af4bbaf8db090b72,1551820007,c4.large,60.255391120910645,10,10,1,TPC-B (sort of),simple,60 s,62854,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0af4bbaf8db090b72,1551820007,c4.large,60.178215742111206,10,10,1,TPC-B (sort of),simple,60 s,63028,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0af4bbaf8db090b72,1551820007,c4.large,60.183507204055786,10,10,1,TPC-B (sort of),simple,60 s,62950,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0af4bbaf8db090b72,1551820007,c4.large,60.18384861946106,10,10,1,TPC-B (sort of),simple,60 s,62695,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0af4bbaf8db090b72,1551820007,c4.large,60.18542528152466,10,10,1,TPC-B (sort of),simple,60 s,63089,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0af4bbaf8db090b72,1551820007,c4.large,60.19107699394226,10,10,1,TPC-B (sort of),simple,60 s,61896,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0af4bbaf8db090b72,1551820007,c4.large,60.18439817428589,10,10,1,TPC-B (sort of),simple,60 s,62636,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0af4bbaf8db090b72,1551820007,c4.large,60.236541509628296,10,10,1,TPC-B (sort of),simple,60 s,59851,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
"
i-0af4bbaf8db090b72,1551820007,c4.large,60.18690323829651,10,10,1,TPC-B (sort of),simple,60 s,61642,"data_directory = '/var/lib/postgresql/9.5/main'		# use data in another directory
